id,name,name_bn,size,price_bdt,mrp_bdt,corporate_price_bdt,categories,category_ids,manufacturer_ids,description,short_description,image_urls,offer_image_urls,url,country,sale_blocked,availability,catalog_item_type,fetched_at_utc
316,Avonee Pants Diaper & NeoCare Wipes Bundle,অ্যাভোনি প্যান্টের ডায়াপার এবং নিওকেয়ার ওয়াইপ্স বান্ডেল,,929.0,1125.0,929.0,"[""Wipes"", ""Extra Large (15+ kg) Diapers""]","[212, 1677]",[],"The package Content:

NeoCare Baby Wipes 120 pcs - QTY: 1
Avonee Junior 5 Baby Diaper Pants XL 12-17 kg 32 pcs - QTY: 1","The package Content:

NeoCare Baby Wipes 120 pcs - QTY: 1
Avonee Junior 5 Baby Diaper Pants XL 12-17 kg 32 pcs - QTY: 1","[""https://chaldn.com/_mpimage/avonee-pants-diaper-neocare-wipes-bundle?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D174342&q=best&v=1""]",[],https://chaldal.com/avonee-pants-diaper-neocare-wipes-bundle,,False,[],VirtualBundle,2026-09-08T00:32:23.858670+00:00
34274,Award Shoe & Boot Polish (Black) 40 gm,এ্যাওয়ার্ড সু এন্ড বুট পলিশ (কালো) ৪০ গ্রাম,40 gm,90.0,90.0,90.0,"[""Shoe Care""]",[89],[],"A very effective international standard polish for keeping shoes clean and shiny. Which is available in 40 grm tin cans in black and brown color. German raw materials are used to make this product imported from China. Hydro de-aromatization oil is used as solvent in its preparation. Extremely eco-friendly, with a combination of Carnouk wax that gives a dazzling, shiny, and long lasting look that is better than any other good polish.                                          Advantages / Qualities 
1. Made from raw materials imported from Germany.
2. Use of hydro de-aromatization as solvent.
3. 100% eco-friendly and free of toxic and harmful chemicals.
4. Made from the world's finest quality carnauk wax.
5. Mud and water do not stick to shoes or sandals after use.
6. Brings dazzling and lasting radiance.                                                                                          Rules of use
1. First clean the shoe well.
2. Then apply the ink to the whole shoe with a soft cloth or brush.
3. Polish for a while with a fine brush.
4. Polish the shoe with a soft cotton cloth to make it brighter.",,"[""https://chaldn.com/_mpimage/award-shoe-boot-polish-black-40-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D103822&q=best&v=1&m=400""]",[],https://chaldal.com/award-shoe-boot-polish-black-40-gm,CN,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
34275,Award Shoe & Boot Polish (Brown) 40 gm,এ্যাওয়ার্ড সু এন্ড বুট পলিশ (বাদামী) ৪০ গ্রাম,40 gm,90.0,90.0,90.0,"[""Shoe Care""]",[89],[],"A very effective international standard polish for keeping shoes clean and shiny. Which is available in 40 grm tin cans in black and brown color. German raw materials are used to make this product imported from China. Hydro de-aromatization oil is used as solvent in its preparation. Extremely eco-friendly, with a combination of Carnouk wax that gives a dazzling, shiny, and long lasting look that is better than any other good polish.                                                                                                                                                                                                                  Advantages / Qualities 
1. Made from raw materials imported from Germany.
2. Use of hydro de-aromatization as solvent.
3. 100% eco-friendly and free of toxic and harmful chemicals.
4. Made from the world's finest quality carnauk wax.
5. Mud and water do not stick to shoes or sandals after use.
6. Brings dazzling and lasting radiance.                                                                                     Rules of use
1. First clean the shoe well.
2. Then apply the ink to the whole shoe with a soft cloth or brush.
3. Polish for a while with a fine brush.
4. Polish the shoe with a soft cotton cloth to make it brighter.",,"[""https://chaldn.com/_mpimage/award-shoe-boot-polish-brown-40-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D103823&q=best&v=1""]",[],https://chaldal.com/award-shoe-boot-polish-brown-40-gm,CN,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
21860,Axe Signature Champion Body Perfume Ticket 17 ml,এক্স সিগনেচার চ্যাম্পিয়ন বডি পারফিউম টিকিট ১৭ মিলি,17 ml,211.0,211.0,211.0,"[""Men's Deodorants"", ""Men's Perfume""]","[31, 1641]",[467],Feel fresh and smell great with Axe Signature Ticket Body Perfume. Anytime. Anywhere. • No gas body perfume • Pocket sized and easy to carry • 250 Sprays that lasts up to 1 month  •Concentrated with 3x more perfume  • Just 3-4 sprays keep you smelling fresh for 12 hours • Strong and long lasting fresh fragrance • Keeps body odour away.,,"[""https://chaldn.com/_mpimage/axe-signature-champion-body-perfume-ticket-17-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D61449&q=best&v=1&m=400""]",[],https://chaldal.com/axe-signature-champion-body-perfume-ticket-17-ml,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
21864,Axe Signature Intense Body Perfume Ticket 17 ml,এক্স সিগনেচার ইনটেনস বডি পারফিউম টিকিট ১৭ মিলি,17 ml,220.0,220.0,220.0,"[""Men's Deodorants"", ""Men's Perfume""]","[31, 1641]",[467],Feel fresh and smell great with Axe Signature Ticket Body Perfume. Anytime. Anywhere. • No gas body perfume • Pocket sized and easy to carry • 250 Sprays that lasts up to 1 month •Concentrated with 3x more perfume • Just 3-4 sprays keep you smelling fresh for 12 hours • Strong and long lasting fresh fragrance  • Keeps body odour away.,,"[""https://chaldn.com/_mpimage/axe-signature-intense-body-perfume-ticket-17-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125311&q=best&v=1&m=400""]",[],https://chaldal.com/axe-signature-intense-body-perfume-ticket-17-ml-3,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
23056,Ayer Fish After Cutting ±30 gm 500 gm,আইর মাছ কাটার পর ±৩০ গ্রাম ৫০০ গ্রাম,500 gm,479.0,519.0,479.0,"[""Frozen Fish""]",[1235],[542],"Before processing this product live weight was 580 - 600 gm and the product quantity 1 pcs.
Source: River

Ayer is a type of catfish found in freshwater rivers and lakes in the. It is a solid fleshed fish with few bones. In Khulna & Satkhira areas best quality Ayer fish available.

",,"[""https://chaldn.com/_mpimage/ayer-fish-after-cutting-30-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D175814&q=best&v=1""]",[],https://chaldal.com/ayer-fish-after-cutting-net-weight-50-gm-500-gm,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 540.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
35422,B. Tech Expert Goat Milk Whitening Body Lotion 200 ml,বি টেক এক্সপার্ট গোট মিল্ক হোয়াইটেনিং বডি লোশন ২০০ মিলি,200 ml,265.0,265.0,265.0,"[""Lotions""]",[1628],[],"A unique, non-sticky body lotion, enriched with Pure Goat Milk, Soya Protein, and Effective Sunscreen. Its natural ingredients nourish and soften your skin from the deep white effective UVA & UVB sun screed creates a shield on it to prevent suntan, dark spots, and pre matured ageing symptoms. A perfect product for your daily skincare and fairness plan.
Goat Milk Body Lotion Combines ingredients to tackle a dull, uneven complexion and clear dark spots, discolored and pigmented skin. It has a unique formulation that ensures easy application, faster absorption, and better nourishment to the skin.",,"[""https://chaldn.com/_mpimage/b-tech-expert-goat-milk-whitening-body-lotion-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D111394&q=best&v=1""]",[],https://chaldal.com/b-tech-expert-goat-milk-whitening-body-lotion-200-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
35409,B. Tech Expert Pure Herbal Hair Care Oil (Gold) 200 ml,বি টেক এক্সপার্ট পিওর হারবাল হেয়ার কেয়ার অয়েল (গোল্ড) ২০০ মিলি,200 ml,210.0,210.0,210.0,"[""Hair Care""]",[33],[],"Expert Hair Care Oil is rich in Pure Mineral Oil and Herbal Extract and blends in with hair very quickly. It does not make the hair sticky and provides essential nutrients to the hair. Total hair care is taken in the right way with regular use. Lets solve five kinds of problems.
",,"[""https://chaldn.com/_mpimage/b-tech-expert-pure-herbal-hair-care-oil-gold-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D111361&q=best&v=1""]",[],https://chaldal.com/b-tech-expert-pure-herbal-hair-care-oil-gold-200-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
35423,B. Tech Expert Virgin Moisturising Stretch Mark Lotion 100 ml,বি টেক এক্সপার্ট ভার্জিন ময়েশ্চারাইজিং স্ট্রেচ মার্ক লোশন ১০০ মিলি,100 ml,380.0,380.0,380.0,"[""Lotions""]",[1628],[],"This simple but effective body and skin care lotion formula helps to moisturize skin anywhere. The refreshing and uplifting essential oils and natural butters help sooth the skin and keep it hydrated without any preservatives.
Virgin Superior Moisturising Stretch Mark Lotion helps to prevent and minimize stretch marks with this highly intensive treatment lotion expertly blended for pregnancy. Combining nature's richest and most nurturing oils, Rose Hip, Evening Primrose, Wheat Germ with Shea, and Cocoa butters. It helps leave skin fully nourished, more supple and ready to expand comfortably.",,"[""https://chaldn.com/_mpimage/b-tech-expert-virgin-moisturising-stretch-mark-lotion-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D111395&q=best&v=1""]",[],https://chaldal.com/b-tech-expert-virgin-moisturising-stretch-mark-lotion-100-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
12190,Baby Meal Milk Wheat & 3 Fruits Cereal (6-24 M) 350 gm,শিশুর খাবার দুধ গম এবং ৩ টি ফলের সিরিয়াল (৬-২৪ মাস) ৩৫০ গ্রাম,350 gm,410.0,410.0,410.0,"[""Baby & Toddler Food""]",[219],[235],"This product is manufactured/packaged in Bangladesh and its raw materials are collected from Belgium.

Product of Belgium
 Important Notice: There is no sustitutes of or equivalent to breast-milk. 
 Processed cereal based foods for Infants & Young children.
 -Energy: Meet extra demand after 6 months of age & may help in keeping baby active & energetic. 
 Protein & Calcium: Support in physical growth.",,"[""https://chaldn.com/_mpimage/baby-meal-milk-wheat-3-fruits-cereal-6-24-m-350-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141493&q=best&v=1&m=400""]",[],https://chaldal.com/baby-meal-milk-wheat-3-fruits-cereal-6-24-m-350-gm,BE,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
20671,Baby Meal Wheat & 3 Fruits Cereal Jar (6 -12 Month) 400 gm,বেবি মিল গম ও ৩ টি ফল সিরিয়াল জার (৬-১২ মাস ) ৪০০ গ্রাম,400 gm,410.0,410.0,410.0,"[""Baby & Toddler Food""]",[219],[235],"Product of Belgium
Important Notice: There is no substitutes of or equivalent to breast-milk. 
Processed cereal based foods for Infants & Young children.
-Energy: Meet extra demand after 6 months of age & may help in keeping baby active & energetic. 
Protein & Calcium: Support in physical growth .",Origin:Belgium,"[""https://chaldn.com/_mpimage/baby-meal-wheat-3-fruits-cereal-jar-6-12-month-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125328&q=best&v=1""]",[],https://chaldal.com/baby-meal-wheat-3-fruits-cereal-jar-6-12-month-400-gm,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
55046,Baby Soft Baby Face Cream 50 ml,বেবি সফট বেবি ফেস ক্রিম ৫০ মিলি,50 ml,140.0,140.0,140.0,"[""Baby Skincare""]",[223],[],"Highlights
 Product Type: Baby Face Cream
 Volume / SKU: 50 ml
 •Nourishing and moisturising
 •Provides healthy and natural glow
 •pH balanced
 •Safely made for Sensitive skin
 •Free of paraben, color or any other harmful chemicals
 Baby Soft is a baby care brand dedicated to providing high-quality, gentle, and safe baby care products for babies. Designed with utmost care, all Baby Soft products are free of harmful ingredients, color & paraben to ensure best care for the softest skin.
 Caution
 • For external use only
 • Avoid direct contact with eyes, in case of eye contact rinse immediately with water 
 • If irritation occurs stop using immediately & seek medical attention.
 • If irritation occurs stop using immediately & seek medical attention
4. Carefully formulated without parabens, colors, or harmful chemicals to prioritize safety.
5. A mild, soothing fragrance to ensure a refreshing experience for both parents and their baby.
",,"[""https://chaldn.com/_mpimage/baby-soft-baby-face-cream-50-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D174556&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-face-cream-50-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181689&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-face-cream-50-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181690&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-face-cream-50-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181691&q=best&v=1""]",[],https://chaldal.com/baby-soft-baby-face-cream-50-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
55045,Baby Soft Baby Lotion 100 ml,বেবি সফট বেবি লোশন ১০০ মিলি,100 ml,190.0,190.0,190.0,"[""Baby Skincare""]",[223],[],Baby Soft is a range of baby care products crafted with the goodness of nature to ensure gentle care for your baby.,,"[""https://chaldn.com/_mpimage/baby-soft-baby-lotion-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D174555&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-lotion-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181712&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-lotion-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181713&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-lotion-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181714&q=best&v=1""]",[],https://chaldal.com/baby-soft-baby-lotion-100-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
55043,Baby Soft Baby Wash 100 ml,বেবি সফট বেবি ওয়াশ ১০০ মিলি,100 ml,190.0,190.0,190.0,"[""Baby Skincare""]",[223],[],Baby Soft is a range of baby care products crafted with the goodness of nature to ensure gentle care for your baby.,,"[""https://chaldn.com/_mpimage/baby-soft-baby-wash-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D174553&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-wash-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181715&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-wash-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181716&q=best&v=1"", ""https://chaldn.com/_mpimage/baby-soft-baby-wash-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D181718&q=best&v=1""]",[],https://chaldal.com/baby-soft-baby-wash-100-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
3225,Bachun Oyster Sauce 350 ml,বাছুন অয়েস্টার সস ৩৫০ মিলি.,350 ml,450.0,450.0,450.0,"[""Cooking Sauces""]",[1703],[242],"Bachun Oyster Sauce is a flavorful and versatile condiment that enhances the taste of a wide variety of dishes. This 350 ml bottle of oyster sauce is crafted to deliver a rich and savory umami flavor, making it a popular choice in Asian cuisine and a must-have in your kitchen pantry. Trust in Bachun to provide you with a premium oyster sauce that brings out the best in your cooking.",,"[""https://chaldn.com/_mpimage/bachun-oyster-sauce-350-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125329&q=best&v=1""]",[],https://chaldal.com/bachun-oyster-sauce-350-ml,SG,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
5935,Badhakopi (Cabbage) 1 pcs,বাঁধাকপি (ক্যাবেজ) ১ টি,each,65.0,70.0,65.0,"[""Fresh Vegetables""]",[12],"[535, 169, 257, 278]","Weight: 1100–1300 gm

Cabbage structurally consists of clusters of stiff leaves superimposed in compact layers, allowing it to aquire round or globular shape vegetable. Fresh cabbage is an excellent source of natural antioxidant, vitamin C. Provides 36.6 mg or about 61% of RDA per 100 g. Regular consumption of foods rich in vitamin C helps the body develop resistance against infectious agents and scavenge harmful, pro-inflammatory free radicals. Cabbage is one of storehouse of phyto-chemicals like thiocyanates, indole-3-carbinol, lutein, zea-xanthin, sulforaphane, and isothiocyanates. These compounds work as powerful antioxidants and known to help protect against breast, colon, and prostate cancers.",,"[""https://chaldn.com/_mpimage/badhakopi-cabbage-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D5740&q=best&v=1""]",[],https://chaldal.com/cabbage-1-pcs,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 540.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
6227,Badhakopi Pata (Chinese Cabbage Leaves) 150 gm+ 1 pcs,চীনা বাঁধাকপি পাতা ১ টি,each,39.0,49.0,39.0,"[""Fresh Vegetables""]",[12],[535],"Chinese Cabbage Leaves is one of the popular vegetable in china. sweet, crunchy, and celery-flavored leaves are one of the most sought-after ingredients in the far East-Asian cuisine. As in cabbages, napa grows to oblong shaped head consisting of tightly arranged crinkly, thick, light-green leaves with prominent, pale white veins. At its core, the leaves feature smooth, light yellow hue. Chinese Cabbage has very good levels of vitamin-C. 100 g of fresh leaves provides about 45% of daily requirements of this vitamin. Regular consumption of foods rich in vitamin C helps the body develop resistance against infectious agents and scavenge harmful, pro-inflammatory free radicals.",,"[""https://chaldn.com/_mpimage/badhakopi-pata-chinese-cabbage-leaves-150-gm-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D7070&q=best&v=1&m=400""]",[],https://chaldal.com/chinese-cabbage-leaves-1-pcs,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
2703,Bag File 1 pcs,ব্যাগ ফাইল ১ টি,each,649.0,649.0,649.0,"[""Files & Folders""]",[203],[242],,,"[""https://chaldn.com/_mpimage/bag-file-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D1137&q=low&v=1""]",[],https://chaldal.com/bag-file-1-pcs,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
13670,Bagda Chingri (Shrimp) 25-30 pcs ±30 gm 500 gm,বাগদা চিংড়ি ২৫-৩০ টি ±৩০ গ্রাম ৫০০ গ্রাম,500 gm,399.0,499.0,399.0,"[""Frozen Fish""]",[1235],"[534, 542, 257, 277, 278, 471, 472]","The product quantity is around  25-30 pcs

Source:CULTURED /GHER

English Name: Tiger Prawn. Bengali Name: Bagda Chingri.Tiger prawns are large-bodied . Tiger prawns get their common name from the stripes that cover their shell..In Khulna & Satkhira area best quality Tiger Prawn fish available.",,"[""https://chaldn.com/_mpimage/bagda-chingri-shrimp-25-30-pcs-30-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D103452&q=best&v=1""]",[],https://chaldal.com/bagda-chingri-shrimp-35-50-pcs-30-gm-500-gm,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 540.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
22391,Baila Fish Medium ±30 gm 500 gm,বাইলা মাছ মাঝারি ±৩০ গ্রাম ৫০০ গ্রাম,500 gm,359.0,419.0,359.0,"[""Frozen Fish""]",[1235],[542],"The product quantity is around 20-25 pcs.
Source: River

Shiny, moist, and even slippery skin. In the Khulna & Bagerhut area, the best quality Baila fish is available.",,"[""https://chaldn.com/_mpimage/baila-fish-medium-30-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D120748&q=best&v=1""]",[],https://chaldal.com/baila-mas-mach-fish-500-gm,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
